frame,y,x,minor,area,convexity,perimeter,major,circularity,frame,particle,label
78,563.053,390.185,26.094,1796,0.7979999999999999,344.014,87.635,0.191,78,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
79,579.727,423.398,26.057,2000,0.693,427.06800000000004,97.725,0.138,79,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
80,581.431,428.204,23.564,1715,0.741,372.5,92.66799999999999,0.155,80,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
81,578.135,415.962,23.26,1577,0.723,342.70099999999996,86.323,0.16899999999999998,81,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
82,572.774,403.254,25.703000000000003,1701,0.775,337.144,84.26100000000001,0.188,82,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
83,568.717,395.67,27.5,1610,0.7759999999999999,329.38699999999994,74.543,0.18600000000000003,83,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
84,563.567,388.23699999999997,26.646,1448,0.787,289.44599999999997,69.191,0.217,84,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
85,556.106,377.376,29.495,1362,0.8109999999999999,246.576,58.795,0.282,85,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
86,557.3969999999999,378.587,27.679000000000002,1383,0.82,241.84799999999998,63.618,0.297,86,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
87,562.007,385.583,28.023000000000003,1453,0.757,322.902,66.018,0.175,87,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
88,564.305,393.658,31.059,1532,0.83,264.718,62.803999999999995,0.275,88,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
89,568.495,399.16,28.739,1504,0.804,284.86,66.632,0.233,89,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
90,571.357,404.621,27.153000000000002,1441,0.784,263.061,67.571,0.262,90,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
91,570.4,401.624,26.316999999999997,1424,0.7759999999999999,285.002,68.895,0.22,91,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
92,569.941,400.848,25.944000000000003,1399,0.764,291.345,68.658,0.207,92,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
93,567.436,396.17199999999997,25.712,1351,0.772,270.617,66.90100000000001,0.23199999999999998,93,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
94,567.067,393.70300000000003,25.476,1327,0.7879999999999999,268.032,66.32,0.23199999999999998,94,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
95,568.099,398.405,24.480999999999998,1166,0.8059999999999999,223.605,60.641999999999996,0.293,95,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
96,567.193,399.58099999999996,23.33,1197,0.821,231.747,65.32600000000001,0.28,96,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
97,575.4590000000001,412.45099999999996,22.263,1215,0.813,286.617,69.487,0.18600000000000003,97,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
98,578.033,425.329,26.588,1549,0.826,274.475,74.17699999999999,0.258,98,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
99,577.841,418.436,28.531999999999996,1572,0.8240000000000001,295.345,70.15,0.226,99,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
100,575.415,411.395,29.489,1526,0.8240000000000001,284.274,65.888,0.237,100,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
101,570.231,401.94599999999997,30.645,1337,0.836,242.576,55.549,0.28600000000000003,101,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
102,570.284,398.70300000000003,28.493000000000002,1206,0.831,223.706,53.89,0.303,102,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
103,568.88,399.004,29.875,1321,0.8490000000000001,235.84799999999998,56.3,0.298,103,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
104,568.919,399.209,33.885999999999996,1449,0.8320000000000001,275.061,54.446000000000005,0.24100000000000002,104,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
105,570.151,400.409,32.58,1421,0.804,287.789,55.532,0.21600000000000003,105,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
106,570.132,401.481,32.5,1361,0.828,246.81799999999998,53.32,0.281,106,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
107,567.643,401.86199999999997,33.229,1283,0.846,224.291,49.162,0.32,107,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
108,567.79,401.89300000000003,32.045,1314,0.8370000000000001,225.84799999999998,52.208999999999996,0.324,108,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
109,567.4830000000001,399.70300000000003,33.671,1323,0.826,232.43400000000003,50.027,0.308,109,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
110,566.063,398.35,35.735,1363,0.862,215.12,48.56399999999999,0.37,110,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
111,565.129,397.816,34.716,1321,0.851,221.706,48.449,0.33799999999999997,111,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
112,565.498,397.602,33.497,1274,0.848,235.019,48.426,0.29,112,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
113,564.746,396.79400000000004,32.281,1247,0.848,218.392,49.185,0.32899999999999996,113,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
114,564.746,397.028,34.992,1258,0.858,209.463,45.775,0.36,114,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
115,564.076,398.03,33.983000000000004,1289,0.8340000000000001,227.605,48.295,0.313,115,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
116,565.068,397.713,35.411,1323,0.843,217.84799999999998,47.57,0.35,116,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
117,564.741,398.12699999999995,35.458,1309,0.83,242.233,47.004,0.28,117,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
118,564.846,396.485,33.601,1159,0.856,215.706,43.918,0.313,118,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
119,563.315,395.26,35.34,1262,0.863,226.676,45.468,0.309,119,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
120,562.842,394.895,34.943000000000005,1273,0.856,217.706,46.385,0.33799999999999997,120,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
121,564.5459999999999,395.895,34.7,1305,0.8420000000000001,249.747,47.885,0.263,121,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
122,565.28,395.459,32.783,1181,0.856,206.635,45.869,0.348,122,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
123,564.937,395.658,33.672,1142,0.86,196.735,43.181999999999995,0.371,123,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
124,565.461,393.94699999999995,34.777,1142,0.861,206.97799999999998,41.81100000000001,0.335,124,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
125,564.869,394.593,33.719,1115,0.8540000000000001,205.94799999999998,42.103,0.33,125,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
126,565.337,395.477,33.198,1126,0.877,186.735,43.18600000000001,0.406,126,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
127,566.149,397.417,33.234,1124,0.862,197.563,43.062,0.36200000000000004,127,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
128,565.1669999999999,398.406,32.898,1144,0.855,196.735,44.276,0.371,128,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
129,565.013,398.3,34.513000000000005,1148,0.845,215.362,42.351000000000006,0.311,129,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
130,565.09,394.35699999999997,35.806,1248,0.8590000000000001,213.706,44.378,0.34299999999999997,130,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
131,565.275,394.148,33.793,1118,0.862,177.66400000000002,42.123999999999995,0.445,131,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
132,565.276,393.906,33.623000000000005,1101,0.846,190.735,41.693000000000005,0.38,132,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
133,564.758,394.004,35.992,1183,0.8640000000000001,187.179,41.849,0.424,133,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
134,564.984,394.184,34.972,1177,0.83,226.676,42.851000000000006,0.28800000000000003,134,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
135,564.592,394.98,33.383,1089,0.8690000000000001,188.007,41.535,0.387,135,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
136,564.935,396.917,34.715,1123,0.855,194.049,41.188,0.375,136,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
137,565.531,398.654,34.14,1079,0.856,187.907,40.241,0.384,137,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
138,565.712,396.858,33.064,1063,0.8590000000000001,195.22,40.934,0.35100000000000003,138,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
139,565.4169999999999,397.827,32.671,1054,0.853,202.392,41.077,0.32299999999999995,139,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
140,564.589,398.14599999999996,35.552,1195,0.8340000000000001,213.463,42.797,0.33,140,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
141,564.747,399.036,33.972,1104,0.843,212.53400000000002,41.376000000000005,0.307,141,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
142,563.58,399.12699999999995,34.309,1112,0.861,191.321,41.266999999999996,0.382,142,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
143,563.366,398.199,33.705999999999996,1095,0.85,197.563,41.363,0.353,143,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
144,563.752,398.996,34.53,1189,0.845,218.877,43.843,0.312,144,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
145,563.31,399.32099999999997,35.451,1187,0.843,206.877,42.631,0.349,145,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
146,562.5369999999999,399.58099999999996,34.922,1194,0.847,206.877,43.533,0.35100000000000003,146,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
147,562.0269999999999,398.837,36.816,1184,0.85,204.392,40.946999999999996,0.35600000000000004,147,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
148,562.725,398.29,36.643,1203,0.815,209.22,41.8,0.345,148,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
149,562.206,398.93800000000005,35.563,1250,0.855,219.706,44.753,0.325,149,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
150,563.203,399.23699999999997,36.115,1219,0.841,215.706,42.976000000000006,0.32899999999999996,150,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
151,562.826,400.38699999999994,34.966,1199,0.8370000000000001,227.706,43.66,0.29100000000000004,151,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
152,562.035,397.774,33.615,1170,0.863,196.392,44.316,0.381,152,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
153,563.625,396.23,34.58,1183,0.855,235.019,43.558,0.26899999999999996,153,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
154,562.724,395.256,35.632,1215,0.823,231.362,43.416000000000004,0.285,154,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
155,563.755,397.537,35.974000000000004,1214,0.8540000000000001,207.80599999999998,42.967,0.353,155,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
156,565.038,397.31300000000005,35.346,1191,0.828,236.81799999999998,42.902,0.267,156,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
157,564.818,398.719,35.31,1236,0.847,226.19099999999997,44.568999999999996,0.304,157,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
158,565.053,397.866,33.775,1178,0.828,233.262,44.408,0.272,158,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
159,565.283,397.537,33.754,1159,0.8490000000000001,199.563,43.718,0.366,159,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
160,563.841,396.478,34.817,1148,0.855,203.463,41.981,0.348,160,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
161,564.555,397.603,31.504,1030,0.8640000000000001,187.907,41.628,0.36700000000000005,161,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
162,564.577,397.97900000000004,32.521,1065,0.835,221.362,41.696000000000005,0.273,162,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
163,563.935,398.224,36.419000000000004,1202,0.8370000000000001,222.77700000000002,42.023,0.304,163,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
164,563.957,396.88300000000004,34.554,1044,0.825,197.321,38.469,0.337,164,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
165,563.945,397.289,36.847,1126,0.8270000000000001,214.43400000000003,38.909,0.308,165,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
166,563.599,396.8,32.897,962,0.8590000000000001,168.35,37.233000000000004,0.42700000000000005,166,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
167,565.3430000000001,399.16,34.029,989,0.8290000000000001,204.53400000000002,37.004,0.297,167,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
168,565.023,400.276,30.919,875,0.855,165.037,36.032,0.40399999999999997,168,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
169,565.2959999999999,398.295,32.622,975,0.8320000000000001,188.735,38.055,0.344,169,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
170,566.9019999999999,398.43300000000005,32.585,1046,0.852,196.392,40.872,0.341,170,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
171,567.504,398.745,34.245,1130,0.855,206.149,42.013000000000005,0.33399999999999996,171,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
172,566.242,398.836,35.126999999999995,1142,0.8370000000000001,206.97799999999998,41.394,0.335,172,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
173,565.868,399.033,34.523,1051,0.853,200.877,38.762,0.327,173,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
174,566.4,398.538,35.211,1183,0.855,193.80599999999998,42.777,0.396,174,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
175,565.793,396.468,35.452,1211,0.8370000000000001,249.64700000000002,43.493,0.244,175,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
176,565.3919999999999,395.528,34.461999999999996,1169,0.8340000000000001,229.84799999999998,43.19,0.278,176,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
177,565.5840000000001,396.48,31.680999999999997,1154,0.8,239.505,46.378,0.253,177,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
178,565.161,394.811,33.602,1180,0.845,222.877,44.713,0.299,178,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
179,564.981,394.816,32.356,1233,0.82,228.676,48.519,0.29600000000000004,179,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
180,563.524,394.348,33.024,1005,0.836,209.706,38.748000000000005,0.287,180,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
181,564.799,395.00300000000004,35.225,1179,0.815,240.576,42.61600000000001,0.256,181,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
1,513.587,424.285,39.154,1788,0.863,277.203,58.144,0.292,1,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
2,515.984,419.619,44.395,2161,0.831,375.57099999999997,61.977,0.193,2,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
3,517.552,421.097,43.41,2034,0.83,320.073,59.658,0.249,3,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
4,518.5509999999999,419.875,35.492,1483,0.862,240.576,53.201,0.322,4,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
5,518.568,416.094,37.733000000000004,1651,0.8320000000000001,293.103,55.71,0.242,5,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
6,516.91,417.11199999999997,37.227,1504,0.856,227.019,51.44,0.36700000000000005,6,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
7,517.038,417.717,35.495,1376,0.8690000000000001,222.19099999999997,49.358999999999995,0.35,7,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
8,517.133,418.273,32.905,1293,0.878,208.635,50.032,0.373,8,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
9,517.7130000000001,418.35400000000004,35.982,1468,0.873,213.22,51.946000000000005,0.406,9,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
10,516.812,416.33099999999996,34.996,1427,0.866,230.43400000000003,51.918,0.33799999999999997,10,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
11,517.547,413.404,35.329,1395,0.888,211.706,50.275,0.391,11,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
12,520.27,411.291,42.871,1899,0.8740000000000001,263.789,56.398999999999994,0.34299999999999997,12,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
13,520.525,409.744,44.511,2076,0.8640000000000001,297.345,59.38399999999999,0.295,13,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
14,518.97,410.33,41.903,1825,0.86,256.91900000000004,55.453,0.34700000000000003,14,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
15,518.648,406.91900000000004,44.371,2062,0.85,284.718,59.17,0.32,15,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
16,517.327,407.08,39.118,1539,0.867,223.362,50.092,0.38799999999999996,16,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
17,518.192,407.54400000000004,36.272,1375,0.872,222.049,48.266000000000005,0.35,17,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
18,519.256,404.1,39.01,1428,0.875,206.635,46.608999999999995,0.42,18,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
19,519.131,403.539,40.132,1474,0.894,206.392,46.765,0.435,19,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
20,520.025,403.355,40.402,1510,0.875,221.605,47.586000000000006,0.386,20,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
21,519.003,403.767,38.304,1465,0.8690000000000001,216.291,48.696999999999996,0.39399999999999996,21,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
22,518.894,407.35900000000004,37.048,1372,0.865,233.362,47.152,0.317,22,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
23,519.521,405.31699999999995,38.637,1452,0.87,208.97799999999998,47.85,0.418,23,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
24,517.724,401.944,36.515,1312,0.8759999999999999,187.321,45.748000000000005,0.47,24,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
25,517.505,400.621,34.513000000000005,1301,0.894,191.80599999999998,47.996,0.444,25,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
26,520.2819999999999,402.111,36.775999999999996,1388,0.862,203.706,48.055,0.42,26,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
27,521.462,403.714,37.001999999999995,1358,0.884,197.22,46.729,0.439,27,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
28,521.448,402.37199999999996,32.196999999999996,1355,0.863,237.505,53.585,0.302,28,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_5_R3D_PRJ,AFA851
